Suburb,Address,Bedroom,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Parkdale,3 Surf St,3,h,1415000.0,SP,Obrien,27-05-2017,21.5,3195,3,1,2,545.0,145.0,1950,Kingston,South-Eastern Metropolitan,5087
Parkville,301/228 The Avenue,3,u,1560000.0,PI,Nelson,27-05-2017,1.8,3052,3,2,1,2431.0,132.0,1970,Melbourne,Northern Metropolitan,2309
Pascoe Vale,106 Boundary Rd,2,h,754394.1,PI,Brad,27-05-2017,8.5,3044,2,1,1,595.0,111.5,1970,Moreland,Northern Metropolitan,7485
Pascoe Vale,4/236 Boundary Rd,2,t,530000.0,S,Raine,27-05-2017,8.5,3044,2,2,1,135.0,84.0,1970,Moreland,Northern Metropolitan,7485
Pascoe Vale,3/15 Callander Rd,2,t,754394.1,SN,Eview,27-05-2017,8.5,3044,2,1,1,498.0,111.5,1970,Moreland,Northern Metropolitan,7485
Pascoe Vale,111 Derby St,3,h,876000.0,S,Nelson,27-05-2017,8.5,3044,3,1,2,525.0,146.0,1960,Moreland,Northern Metropolitan,7485
Pascoe Vale,1 Dorothy St,3,h,802000.0,S,Nelson,27-05-2017,8.5,3044,3,2,1,450.0,111.5,1970,Moreland,Northern Metropolitan,7485
Pascoe Vale,8b Hayes Pde,4,t,882000.0,S,Barry,27-05-2017,8.5,3044,4,1,1,498.0,111.5,1970,Moreland,Northern Metropolitan,7485
Pascoe Vale,1/22 Joffre Rd,3,u,736000.0,S,Nelson,27-05-2017,8.5,3044,3,1,0,278.0,116.0,1950,Moreland,Northern Metropolitan,7485
Pascoe Vale,4/21 Main St,3,t,755000.0,S,Eview,27-05-2017,8.5,3044,3,1,2,234.0,111.5,1993,Moreland,Northern Metropolitan,7485
Pascoe Vale,1/48 Railway Pde,3,t,754394.1,SP,Love,27-05-2017,8.5,3044,3,2,2,260.0,135.0,1990,Moreland,Northern Metropolitan,7485
Pascoe Vale,1/43 Surrey St,2,h,478000.0,S,Nelson,27-05-2017,8.5,3044,2,1,1,498.0,73.0,1960,Moreland,Northern Metropolitan,7485
Pascoe Vale,308 Sussex St,2,h,650000.0,VB,Raine,27-05-2017,8.5,3044,2,1,2,605.0,111.5,1970,Moreland,Northern Metropolitan,7485
Point Cook,63 Ladybird Cr,4,h,686000.0,S,hockingstuart,27-05-2017,14.7,3030,4,1,1,480.0,203.0,1970,Wyndham,Western Metropolitan,15542
Port Melbourne,31 Albert St,2,h,1335000.0,S,Cayzer,27-05-2017,3.5,3207,2,1,0,181.0,105.0,1880,Port Phillip,Southern Metropolitan,8648
Port Melbourne,1/181 Bay St,2,u,1243275.5,PI,Chisholm,27-05-2017,3.5,3207,2,2,2,1625.0,72.0,2000,Port Phillip,Southern Metropolitan,8648
Port Melbourne,104/115 Beach St,3,u,1243275.5,SN,Biggin,27-05-2017,3.5,3207,3,2,2,187.5,171.0,2001,Port Phillip,Southern Metropolitan,8648
Port Melbourne,130 Bridge St,2,h,1243275.5,SP,Marshall,27-05-2017,3.5,3207,2,1,0,115.0,79.0,1890,Port Phillip,Southern Metropolitan,8648
Port Melbourne,149b Graham St,2,h,1243275.5,S,Marshall,27-05-2017,3.5,3207,2,1,0,78.0,90.0,2001,Port Phillip,Southern Metropolitan,8648
Port Melbourne,129/70 Nott St,2,u,1243275.5,SP,Cayzer,27-05-2017,3.5,3207,2,1,1,4604.0,104.5,1970,Port Phillip,Southern Metropolitan,8648
Port Melbourne,2/79 Pickles St,1,u,545000.0,S,Chisholm,27-05-2017,3.5,3207,1,1,1,187.5,104.5,2000,Port Phillip,Southern Metropolitan,8648
Prahran,10 Closeburn Av,4,h,3000000.0,VB,Kay,27-05-2017,4.6,3181,4,1,1,216.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Prahran,5/305 Dandenong Rd,2,u,740000.0,S,Biggin,27-05-2017,4.6,3181,2,1,1,216.0,100.0,1940,Stonnington,Southern Metropolitan,7717
Prahran,10/43 Grandview Gr,1,u,1129800.0,SN,hockingstuart,27-05-2017,4.6,3181,1,1,1,216.0,47.0,1970,Stonnington,Southern Metropolitan,7717
Prahran,102/11 Hillingdon Pl,2,u,698000.0,S,Marshall,27-05-2017,4.6,3181,2,1,1,216.0,85.0,1900,Stonnington,Southern Metropolitan,7717
Prahran,11 Jessamine Av,4,h,1129800.0,S,Jellis,27-05-2017,4.6,3181,4,1,1,216.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Prahran,4/6 Karbarook Av,2,u,561200.0,SP,hockingstuart,27-05-2017,4.6,3181,2,1,1,216.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Prahran,20 King St,2,h,780000.0,VB,Biggin,27-05-2017,4.6,3181,2,1,0,117.0,48.0,1900,Stonnington,Southern Metropolitan,7717
Prahran,3/6 Miller St,2,t,1190000.0,S,Jellis,27-05-2017,4.6,3181,2,1,2,57.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Prahran,15A Percy St,2,h,1170000.0,PI,Kay,27-05-2017,4.6,3181,2,2,2,86.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Prahran,9/3 Rae Ct,2,u,660000.0,S,hockingstuart,27-05-2017,4.6,3181,2,1,1,216.0,99.5,1970,Stonnington,Southern Metropolitan,7717
Preston,19 Cynga St,3,h,920000.0,PI,Haughton,27-05-2017,8.4,3072,3,1,2,693.0,93.0,1950,Darebin,Northern Metropolitan,14577
Preston,105 Gower St,3,h,1115000.0,S,McGrath,27-05-2017,8.4,3072,3,1,2,680.0,129.0,1960,Darebin,Northern Metropolitan,14577
Preston,40/122 High St,3,u,550000.0,PI,Harcourts,27-05-2017,8.4,3072,3,2,1,488.5,120.0,2012,Darebin,Northern Metropolitan,14577
Preston,52 May St,3,h,1171000.0,S,Woodards,27-05-2017,8.4,3072,3,1,2,483.0,186.0,1930,Darebin,Northern Metropolitan,14577
Preston,477 Murray Rd,5,h,1060000.0,SP,Nelson,27-05-2017,8.4,3072,5,2,2,559.0,192.0,1940,Darebin,Northern Metropolitan,14577
Preston,428 Plenty Rd,3,h,996000.0,S,hockingstuart,27-05-2017,8.4,3072,3,1,2,581.0,120.0,1970,Darebin,Northern Metropolitan,14577
Preston,3/5 Sussex St,2,h,617500.0,S,Holland,27-05-2017,8.4,3072,2,1,3,155.0,81.0,1985,Darebin,Northern Metropolitan,14577
Reservoir,5 Boldrewood Pde,3,h,817000.0,S,Barry,27-05-2017,12.0,3073,3,1,2,700.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,25 Fyfe St,2,t,575000.0,S,Ray,27-05-2017,12.0,3073,2,2,1,151.0,102.0,2015,Darebin,Northern Metropolitan,21650
Reservoir,1/6 Griffiths St,2,u,678812.1,VB,Nelson,27-05-2017,12.0,3073,2,1,1,59.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,3/3 Hobbs Cr,3,t,645000.0,S,Nelson,27-05-2017,12.0,3073,3,1,1,536.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,66 Lockton Av,3,h,678812.1,S,Barry,27-05-2017,12.0,3073,3,1,1,536.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,23 Pallant Av,3,h,750000.0,S,Harcourts,27-05-2017,12.0,3073,3,1,1,536.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,104 Purinuan Rd,3,h,635000.0,SP,hockingstuart,27-05-2017,12.0,3073,3,2,2,289.0,147.0,2009,Darebin,Northern Metropolitan,21650
Reservoir,3/80 Rathcown Rd,2,u,470000.0,S,hockingstuart,27-05-2017,12.0,3073,2,1,1,142.0,107.0,2007,Darebin,Northern Metropolitan,21650
Reservoir,2/116 Spring St,3,h,700000.0,S,Stockdale,27-05-2017,12.0,3073,3,2,1,301.0,107.0,1970,Darebin,Northern Metropolitan,21650
Reservoir,4 Wattle Gr,3,h,860000.0,S,Nelson,27-05-2017,12.0,3073,3,1,2,627.0,136.0,1950,Darebin,Northern Metropolitan,21650
Richmond,25 Canterbury St,2,h,1000000.0,PI,Biggin,27-05-2017,2.4,3121,2,1,0,164.0,95.0,1970,Yarra,Northern Metropolitan,14949
Richmond,74 Hunter St,3,h,1250000.0,VB,Jellis,27-05-2017,2.4,3121,3,1,1,111.0,95.0,1970,Yarra,Northern Metropolitan,14949
Richmond,28 Newry St,3,h,1280000.0,S,Biggin,27-05-2017,2.4,3121,3,1,1,185.0,95.0,1970,Yarra,Northern Metropolitan,14949
Richmond,52/73 River St,2,u,615000.0,PI,hockingstuart,27-05-2017,2.4,3121,2,2,1,14196.0,86.0,2005,Yarra,Northern Metropolitan,14949
Richmond,7/4 Smith St,1,u,314000.0,SP,Biggin,27-05-2017,2.4,3121,1,1,1,187.0,37.0,1970,Yarra,Northern Metropolitan,14949
Richmond,9 Wall St,2,h,1341000.0,S,Biggin,27-05-2017,2.4,3121,2,1,0,135.0,87.0,1890,Yarra,Northern Metropolitan,14949
Ringwood,1/15 Reserve Rd,3,h,700000.0,VB,Noel,27-05-2017,19.9,3134,3,1,1,723.5,133.0,1970,Maroondah,Eastern Metropolitan,7785
Ringwood,6 Stonington Pl,4,h,944462.9,PI,Fletchers,27-05-2017,19.9,3134,4,2,2,879.0,133.0,1970,Maroondah,Eastern Metropolitan,7785
Ringwood,4 Strathallyn Rd,3,h,930000.0,S,Free,27-05-2017,19.9,3134,3,1,1,835.0,133.0,1970,Maroondah,Eastern Metropolitan,7785
Ringwood East,2/5 Mines Rd,2,u,609000.0,S,Barry,27-05-2017,21.3,3135,2,1,2,190.0,70.0,1970,Maroondah,Eastern Metropolitan,4407
Ringwood North,11A Linden Rd,3,t,830000.0,S,Carter,27-05-2017,19.9,3134,3,1,1,663.0,150.0,1970,Maroondah,Eastern Metropolitan,3619
Ringwood North,12 The Summit,4,h,1085000.0,S,Noel,27-05-2017,19.9,3134,4,2,2,798.0,150.0,1970,Maroondah,Eastern Metropolitan,3619
Rosanna,5/53 Bellevue Av,4,u,895000.0,S,Miles,27-05-2017,8.9,3084,4,1,1,623.0,142.0,1970,Banyule,Eastern Metropolitan,3540
Rosanna,9 Darvall St,3,h,1100000.0,PI,Fletchers,27-05-2017,8.9,3084,3,2,2,468.0,212.0,1985,Banyule,Eastern Metropolitan,3540
Rosanna,6 Douglas St,4,h,1185000.0,S,Barry,27-05-2017,8.9,3084,4,2,1,625.0,142.0,1970,Banyule,Eastern Metropolitan,3540
Rowville,8/1084 Stud Rd,2,u,897237.5,PN,Biggin,27-05-2017,23.5,3178,2,1,1,627.0,194.5,1970,Knox,South-Eastern Metropolitan,11667
Roxburgh Park,12 Chesterville Ct,4,h,500000.0,S,Raine,27-05-2017,20.6,3064,4,2,2,383.0,152.5,2006,Hume,Northern Metropolitan,5833
Roxburgh Park,3 Gaussberg Wk,4,h,700000.0,S,Raine,27-05-2017,20.6,3064,4,1,1,412.5,152.5,1970,Hume,Northern Metropolitan,5833
Roxburgh Park,16 Hunter Av,4,h,509188.0,SN,Barry,27-05-2017,20.6,3064,4,1,1,412.5,152.5,1970,Hume,Northern Metropolitan,5833
Roxburgh Park,26 Paroo Av,4,h,571000.0,S,RW,27-05-2017,20.6,3064,4,1,1,412.5,152.5,1970,Hume,Northern Metropolitan,5833
Sandringham,57 Bay Rd,4,h,1608075.8,PI,Buxton,27-05-2017,15.2,3191,4,3,2,598.0,305.0,1880,Bayside,Southern Metropolitan,4497
Sandringham,59a Duncan St,2,u,1608075.8,SP,Marshall,27-05-2017,15.2,3191,2,1,1,549.0,209.5,1970,Bayside,Southern Metropolitan,4497
Sandringham,2/1 George St,3,u,630000.0,PI,Ray,27-05-2017,15.2,3191,3,2,3,549.0,209.5,1970,Bayside,Southern Metropolitan,4497
Sandringham,8/7 Neptune St,2,u,760000.0,S,Buxton,27-05-2017,15.2,3191,2,1,1,549.0,82.0,1970,Bayside,Southern Metropolitan,4497
Sandringham,79 Victoria St,4,h,2100000.0,S,Buxton,27-05-2017,15.2,3191,4,2,2,831.0,209.5,1945,Bayside,Southern Metropolitan,4497
Scoresby,6 Sheppard Dr,3,h,958225.0,SN,Barry,27-05-2017,22.2,3179,3,1,1,741.0,117.0,1972,Knox,Eastern Metropolitan,2206
Seaford,123 Kananook Av,3,h,765000.0,SP,O'Brien,27-05-2017,35.4,3198,3,1,1,603.0,158.0,1970,Frankston,South-Eastern Metropolitan,8077
Seaford,2/76 Nepean Hwy,3,t,767000.0,S,hockingstuart,27-05-2017,35.4,3198,3,1,1,603.0,158.0,1970,Frankston,South-Eastern Metropolitan,8077
Seaford,12 Riviera St,4,h,795000.0,S,Veitch,27-05-2017,35.4,3198,4,2,2,631.0,158.0,1960,Frankston,South-Eastern Metropolitan,8077
Seddon,1 Bute St,3,h,1315000.0,PI,Biggin,27-05-2017,5.1,3011,4,3,2,122.0,124.5,1950,Maribyrnong,Western Metropolitan,2417
Seddon,57 Charles St,2,h,830000.0,VB,Village,27-05-2017,5.1,3011,2,1,1,152.0,91.0,1910,Maribyrnong,Western Metropolitan,2417
Seddon,7 Edward St,4,h,973412.2,SP,Village,27-05-2017,5.1,3011,4,2,1,232.0,158.0,1998,Maribyrnong,Western Metropolitan,2417
Seddon,19 Station Rd,2,h,940000.0,S,Jellis,27-05-2017,5.1,3011,2,1,0,207.0,94.0,1910,Maribyrnong,Western Metropolitan,2417
Silvan,16 Eleanor Dr,3,h,1085000.0,S,Harcourts,27-05-2017,34.6,3795,3,2,2,76000.0,173.5,1970,Yarra Ranges,Eastern Victoria,457
South Kingsville,41 Kernot St,3,h,835000.0,S,Biggin,27-05-2017,6.2,3015,3,1,1,297.0,124.0,1970,Hobsons Bay,Western Metropolitan,984
South Melbourne,2503/50 Albert Rd,2,u,1359280.4,PI,Marshall,27-05-2017,1.9,3205,2,2,2,1646.0,117.0,2013,Port Phillip,Southern Metropolitan,5943
South Melbourne,67 Dow St,1,h,807500.0,S,Greg,27-05-2017,1.9,3205,1,1,0,74.0,117.0,1900,Port Phillip,Southern Metropolitan,5943
South Melbourne,8 Ferrars Pl,4,h,4100000.0,S,Greg,27-05-2017,1.9,3205,4,2,1,403.0,117.0,1970,Port Phillip,Southern Metropolitan,5943
South Melbourne,47 Howe Cr,3,h,4600000.0,S,Marshall,27-05-2017,1.9,3205,3,1,1,142.0,117.0,1970,Port Phillip,Southern Metropolitan,5943
South Melbourne,101 Napier St,3,h,1359280.4,S,Jellis,27-05-2017,1.9,3205,3,2,0,115.0,177.0,1880,Port Phillip,Southern Metropolitan,5943
South Morang,5 Glenorchy Wy,2,h,380000.0,S,Ray,27-05-2017,20.5,3752,2,1,1,498.5,173.5,1970,Whittlesea,Northern Metropolitan,7969
South Yarra,29 Balmoral St,3,h,1011147.3,PI,Noel,27-05-2017,2.7,3141,3,2,1,201.0,93.0,1890,Stonnington,Southern Metropolitan,14887
South Yarra,10/20 Chambers St,3,u,1430000.0,S,Jellis,27-05-2017,2.7,3141,3,3,1,913.0,81.5,1996,Stonnington,Southern Metropolitan,14887
South Yarra,4 Hawksburn Rd,4,h,2920000.0,S,RT,27-05-2017,2.7,3141,4,2,2,564.0,254.0,1920,Stonnington,Southern Metropolitan,14887
South Yarra,17/43 Kensington Rd,1,u,400000.0,VB,Jellis,27-05-2017,2.7,3141,1,1,1,286.0,43.0,1950,Stonnington,Southern Metropolitan,14887
South Yarra,14/45 Kensington Rd,2,u,1011147.3,SA,Hodges,27-05-2017,2.7,3141,2,1,0,1240.0,70.0,1965,Stonnington,Southern Metropolitan,14887
South Yarra,2/5 Stanhope Ct,2,u,1011147.3,S,Marshall,27-05-2017,2.7,3141,2,1,2,286.0,93.0,1950,Stonnington,Southern Metropolitan,14887
South Yarra,6/128 Toorak Rd W,2,u,1730000.0,SP,Jellis,27-05-2017,2.7,3141,2,1,1,286.0,81.5,1970,Stonnington,Southern Metropolitan,14887
Southbank,2/96 Dodds St,2,u,600000.0,S,hockingstuart,27-05-2017,0.7,3006,2,1,1,2823.5,78.0,1970,Melbourne,Southern Metropolitan,8400
Southbank,28/161 Sturt St,2,u,600000.0,VB,hockingstuart,27-05-2017,0.7,3006,2,1,1,3634.0,80.0,1993,Melbourne,Southern Metropolitan,8400
Spotswood,14 Derham St,4,h,1300000.0,VB,Village,27-05-2017,6.2,3015,4,2,2,730.0,123.5,1970,Hobsons Bay,Western Metropolitan,1223
Spotswood,21 Steel St,3,h,991000.0,S,hockingstuart,27-05-2017,6.2,3015,3,1,1,417.0,123.5,1970,Hobsons Bay,Western Metropolitan,1223
Spotswood,111 The Avenue,3,h,1000000.0,VB,Village,27-05-2017,6.2,3015,3,1,3,399.0,123.5,1970,Hobsons Bay,Western Metropolitan,1223
Springvale,16 Eve Ct,3,h,808218.8,PI,Ray,27-05-2017,20.8,3171,3,1,1,736.0,101.0,1970,Greater Dandenong,South-Eastern Metropolitan,7412
St Albans,11 Bent St,3,h,589805.3,SN,Barry,27-05-2017,14.0,3021,3,1,2,697.0,113.0,1971,Brimbank,Western Metropolitan,14042
St Albans,6 Bent St,3,h,650000.0,S,Sweeney,27-05-2017,14.0,3021,3,1,0,722.0,120.0,1970,Brimbank,Western Metropolitan,14042
St Albans,35 Chelmsford Cr,3,h,606000.0,SP,Brad,27-05-2017,14.0,3021,3,1,1,584.5,120.0,1970,Brimbank,Western Metropolitan,14042
St Albans,34 Conrad St,1,h,565000.0,S,Bells,27-05-2017,14.0,3021,1,1,2,617.0,120.0,1970,Brimbank,Western Metropolitan,14042
St Albans,12 Harmon Av,3,h,589805.3,SN,Barry,27-05-2017,14.0,3021,3,1,1,584.5,120.0,1970,Brimbank,Western Metropolitan,14042
St Albans,29 Marsden Cr,2,h,940000.0,S,Ray,27-05-2017,14.0,3021,2,1,1,584.5,120.0,1970,Brimbank,Western Metropolitan,14042
St Helena,11 Erinne Ct,5,h,1387000.0,S,Morrison,27-05-2017,16.1,3088,5,3,3,1348.0,370.0,2005,Banyule,Eastern Metropolitan,915
St Helena,1 Oakbank Ct,4,h,963400.0,S,Fletchers,27-05-2017,16.1,3088,4,1,1,930.0,260.0,1970,Banyule,Eastern Metropolitan,915
St Kilda,32 Acland St,4,h,843943.4,PI,Buxton,27-05-2017,5.0,3182,4,2,1,159.0,72.0,1970,Port Phillip,Southern Metropolitan,13240
St Kilda,4/57 Chapel St,1,u,480000.0,PI,Buxton,27-05-2017,5.0,3182,1,1,1,465.0,64.0,1930,Port Phillip,Southern Metropolitan,13240
St Kilda,1/12 Charles St,2,u,730000.0,S,RT,27-05-2017,5.0,3182,2,1,0,284.0,72.0,1970,Port Phillip,Southern Metropolitan,13240
St Kilda,502/7 Greeves St,2,u,512000.0,S,McGrath,27-05-2017,5.0,3182,2,1,1,465.0,72.0,1970,Port Phillip,Southern Metropolitan,13240
St Kilda,1/17 Martin St,2,t,843943.4,PI,McGrath,27-05-2017,5.0,3182,2,1,1,62.0,72.0,2000,Port Phillip,Southern Metropolitan,13240
Sunbury,19 Casey Av,3,h,420000.0,SP,Raine,27-05-2017,31.7,3429,3,1,1,650.0,140.0,1970,Hume,Western Metropolitan,14092
Sunbury,20 Miller St,4,h,535000.0,SP,Brad,27-05-2017,31.7,3429,4,2,2,808.0,155.0,1970,Hume,Western Metropolitan,14092
Sunshine,4 Farnsworth St,3,h,865000.0,S,Douglas,27-05-2017,10.5,3020,3,1,2,550.0,115.5,1970,Brimbank,Western Metropolitan,3755
Sunshine,81 Parsons St,3,h,1070000.0,S,Bells,27-05-2017,10.5,3020,3,2,2,573.0,198.0,1940,Brimbank,Western Metropolitan,3755
Sunshine,4/136 Wright St,1,u,245000.0,SP,Douglas,27-05-2017,10.5,3020,1,1,1,44.0,115.5,1970,Brimbank,Western Metropolitan,3755
Sunshine North,9 Compton Pde,6,h,750000.0,SP,Douglas,27-05-2017,10.5,3020,6,2,4,588.0,113.0,1955,Brimbank,Western Metropolitan,4217
Sunshine North,9 McLeod St,3,h,632000.0,S,Douglas,27-05-2017,10.5,3020,3,1,1,471.0,121.0,1950,Brimbank,Western Metropolitan,4217
Sunshine North,14 Oxford St,3,h,905000.0,SP,Douglas,27-05-2017,10.5,3020,3,1,4,697.0,130.0,1970,Brimbank,Western Metropolitan,4217
Sunshine West,146 Hilma St,3,h,574444.6,PI,Bells,27-05-2017,10.5,3020,3,1,0,800.0,130.5,1970,Brimbank,Western Metropolitan,6763
Surrey Hills,4/18 Alexandra Cr,2,h,510000.0,VB,Noel,27-05-2017,10.2,3127,2,1,1,627.0,192.0,1970,Boroondara,Southern Metropolitan,5457
Surrey Hills,64 Croydon Rd,2,h,1535328.9,SP,Jellis,27-05-2017,10.2,3127,2,2,1,464.0,228.0,1910,Boroondara,Southern Metropolitan,5457
Surrey Hills,25 James St,5,h,2505000.0,S,Jellis,27-05-2017,10.2,3127,5,2,0,739.0,266.53,1927,Boroondara,Southern Metropolitan,5457
Surrey Hills,33 Kingston Rd,3,h,1785000.0,S,Noel,27-05-2017,10.2,3127,3,1,1,516.0,120.0,1910,Boroondara,Southern Metropolitan,5457
Surrey Hills,27 Pembroke St,4,h,1535328.9,SP,Fletchers,27-05-2017,10.2,3127,4,1,1,943.0,149.0,1930,Whitehorse,Southern Metropolitan,5457
Surrey Hills,18 Russell St,4,h,1535328.9,S,Marshall,27-05-2017,10.2,3127,4,2,3,526.0,181.0,1910,Whitehorse,Southern Metropolitan,5457
Surrey Hills,63 Russell St,3,h,1580000.0,S,J,27-05-2017,10.2,3127,3,1,2,586.0,192.0,1970,Whitehorse,Southern Metropolitan,5457
Surrey Hills,462 Whitehorse Rd,3,h,1620000.0,SA,Woodards,27-05-2017,10.2,3127,3,1,2,665.0,192.0,1970,Boroondara,Southern Metropolitan,5457
Tarneit,5 Lauderdale Dr,4,h,505000.0,S,Ray,27-05-2017,18.4,3029,4,1,1,407.0,156.0,1970,Wyndham,Western Metropolitan,10160
Taylors Hill,16 Coronation St,3,h,645000.0,S,Barry,27-05-2017,18.0,3037,3,2,2,684.0,211.0,1970,Melton,Western Metropolitan,4242
Taylors Lakes,7 Hanson Ct,5,h,1300000.0,PI,Barry,27-05-2017,15.5,3038,5,3,2,771.0,230.0,1970,Brimbank,Western Metropolitan,5336
Taylors Lakes,15 Moonie Cl,3,h,711400.0,SP,Barry,27-05-2017,15.5,3038,3,2,2,816.0,230.0,1970,Brimbank,Western Metropolitan,5336
Templestowe,3 Robhill Ri,5,h,1522733.3,SP,Jellis,27-05-2017,15.5,3106,5,1,1,806.0,186.5,1970,Manningham,Eastern Metropolitan,6202
Templestowe Lower,45 Chalon Av,3,h,1162547.8,SN,Ray,27-05-2017,12.4,3107,3,1,1,678.0,175.0,1970,Manningham,Eastern Metropolitan,5420
Templestowe Lower,25 Eric Av,4,h,1162547.8,PI,Nelson,27-05-2017,12.4,3107,4,1,1,678.0,175.0,1970,Manningham,Eastern Metropolitan,5420
Templestowe Lower,6 Lakeview Tce,3,h,1530000.0,PI,Jellis,27-05-2017,12.4,3107,3,1,1,678.0,175.0,1970,Manningham,Eastern Metropolitan,5420
Templestowe Lower,91 MacEdon Rd,5,h,1381000.0,S,Barry,27-05-2017,12.4,3107,5,2,2,733.0,175.0,1970,Manningham,Eastern Metropolitan,5420
Templestowe Lower,6 Magnolia Dr,5,h,1225000.0,PI,Barry,27-05-2017,12.4,3107,5,2,2,665.0,175.0,1980,Manningham,Eastern Metropolitan,5420
Templestowe Lower,140 Swanston St,4,h,1375000.0,VB,Jellis,27-05-2017,12.4,3107,4,2,1,662.0,240.0,1950,Manningham,Eastern Metropolitan,5420
Thomastown,20 Caroline St,3,h,705000.0,S,Barry,27-05-2017,15.3,3074,3,1,2,545.0,124.0,1975,Whittlesea,Northern Metropolitan,7955
Thomastown,160 Dalton Rd,3,h,550000.0,S,Stockdale,27-05-2017,15.3,3074,3,1,2,551.0,124.0,1970,Whittlesea,Northern Metropolitan,7955
Thomastown,19 Millgrove Av,4,h,760000.0,S,Harcourts,27-05-2017,15.3,3074,4,1,1,551.5,124.0,1970,Whittlesea,Northern Metropolitan,7955
Thomastown,18 Plane St,3,h,630000.0,SP,YPA,27-05-2017,15.3,3074,3,1,3,654.0,124.0,1970,Whittlesea,Northern Metropolitan,7955
Thomastown,84 The Boulevard,3,h,740000.0,S,Harcourts,27-05-2017,15.3,3074,3,1,2,727.0,109.0,1952,Whittlesea,Northern Metropolitan,7955
Thornbury,2/124 Flinders St,2,u,745000.0,S,McGrath,27-05-2017,7.0,3071,2,1,1,120.0,70.0,1975,Darebin,Northern Metropolitan,8870
Thornbury,9/13 Harold St,1,u,943449.7,SN,Harcourts,27-05-2017,7.0,3071,1,1,1,379.0,110.0,1976,Darebin,Northern Metropolitan,8870
Thornbury,30 Martin St,3,h,1225000.0,SP,Jellis,27-05-2017,7.0,3071,3,1,0,275.0,90.0,1920,Darebin,Northern Metropolitan,8870
Thornbury,118 Rossmoyne St,4,h,1400000.0,S,McGrath,27-05-2017,7.0,3071,4,2,0,364.0,110.0,1970,Darebin,Northern Metropolitan,8870
Toorak,16A Glyndebourne Av,3,h,2900000.0,VB,Kay,27-05-2017,4.1,3142,3,1,1,575.0,136.0,1970,Stonnington,Southern Metropolitan,7217
Toorak,5/7 Struan St,3,u,1642382.4,SN,Kay,27-05-2017,4.1,3142,3,2,2,575.0,136.0,1970,Stonnington,Southern Metropolitan,7217
Truganina,14 Holland Cr,4,h,533000.0,SP,RW,27-05-2017,18.4,3029,4,1,1,331.0,159.0,1970,Wyndham,Western Metropolitan,5811
Truganina,1/14 Stable Dr,3,u,390000.0,SP,Sweeney,27-05-2017,18.4,3029,3,2,1,289.0,138.0,2008,Wyndham,Western Metropolitan,5811
Tullamarine,1/6 Burvale Ct,3,t,555000.0,S,Barry,27-05-2017,12.9,3043,3,2,2,286.0,114.0,1970,Hume,Western Metropolitan,3296
Tullamarine,35 Finningley Dr,3,h,695000.0,S,YPA,27-05-2017,12.9,3043,3,1,2,676.0,121.0,1980,Hume,Western Metropolitan,3296
Upwey,338 Glenfern Rd,2,h,575000.0,S,Harcourts,27-05-2017,29.3,3158,2,1,1,1200.0,173.5,1970,Yarra Ranges,Eastern Victoria,2591
Vermont,6 Carramar Ct,4,h,1022093.8,SN,Harcourts,27-05-2017,17.2,3133,4,2,2,651.0,175.0,1975,Whitehorse,Eastern Metropolitan,4181
Vermont,529 Mitcham Rd,5,h,1022093.8,SP,John,27-05-2017,17.2,3133,5,2,4,1416.0,166.0,1970,Whitehorse,Eastern Metropolitan,4181
Vermont South,560 Burwood Hwy,4,h,1186470.6,VB,hockingstuart,27-05-2017,17.2,3133,4,2,2,796.0,230.0,1970,Whitehorse,Eastern Metropolitan,4280
Vermont South,7 Hempstead Av,4,h,1186470.6,PI,Harcourts,27-05-2017,17.2,3133,4,1,1,784.0,211.5,1970,Whitehorse,Eastern Metropolitan,4280
Viewbank,4 Bartram Ri,4,h,1256000.0,S,Miles,27-05-2017,8.9,3084,4,1,1,656.0,172.0,1970,Banyule,Eastern Metropolitan,2698
Viewbank,34 Martins La,3,h,870000.0,S,Miles,27-05-2017,8.9,3084,3,2,2,291.0,151.0,2000,Banyule,Eastern Metropolitan,2698
Wantirna,14b Kingloch Pde,3,t,790000.0,S,Ray,27-05-2017,14.7,3152,3,1,1,722.0,150.5,1970,Knox,Eastern Metropolitan,5424
Wantirna,11 Linsley Wy,2,h,820000.0,SP,Barry,27-05-2017,14.7,3152,2,1,1,722.0,150.5,1970,Knox,Eastern Metropolitan,5424
Warrandyte,3 David Rd,4,h,1050000.0,S,Fletchers,27-05-2017,21.1,3113,4,2,2,1529.0,169.5,1970,Manningham,Eastern Metropolitan,2003
